N Drinks Volume Price
963 Beer 0.53 47.7
964 Champagne 0.3 26.9
965 Champagne 0.24 24.6
966 Champagne 0.46 10.7
967 Lemonade 0.92 2.0
968 Gin 1.26 22.6
969 Vodka 0.74 12.8
970 Fanta 0.62 7.7
971 Tonic 0.98 21.0
972 Cider 1.57 22.0
973 Champagne 1.9 43.5
974 Coffee 1.07 25.1
975 Tonic 1.45 31.8
976 Rum 1.06 14.8
977 Cola 1.45 30.7
978 Cider 0.32 26.9
979 Beer 1.8 38.0
980 Champagne 0.68 39.1
981 Beer 0.98 10.5
982 Cider 0.32 27.6
983 Whiskey 1.81 34.2
984 Gin 0.48 18.2
985 Gin 1.96 36.6
986 Cola 1.04 32.3
987 Lemonade 0.52 13.9
988 Tea 0.67 35.4
989 Cider 0.54 36.0
990 Cola 0.34 39.3
991 Whiskey 1.24 27.6
992 Gin 0.68 28.9
993 Fanta 0.8 37.5
994 Wine 0.91 34.8
995 Tea 0.46 24.5
996 Brandy 1.7 41.6
997 Tea 0.44 21.4
998 Milk 1.12 33.1
999 Rum 0.8 26.5
1000 Milk 0.51 27.6
1001 Wine 1.71 34.3
1002 Sprite 0.79 0.9
1003 Cola 0.89 13.1
1004 Water 0.37 41.1
1005 Cider 0.66 8.0
1006 Champagne 0.46 27.0
1007 Cider 1.12 44.4
1008 Brandy 1.33 3.8
1009 Rum 0.72 46.5
1010 Wine 1.29 2.2
1011 Tea 1.87 38.8
1012 Gin 1.78 9.6
1013 Soda 0.54 29.5
1014 Cider 1.28 33.4
1015 Sprite 1.16 27.2
1016 Sprite 1.99 14.0
1017 Cola 1.71 0.9
1018 Soda 0.54 0.9
1019 Tea 1.2 46.0
1020 Rum 0.4 49.6
1021 Gin 1.75 36.1
1022 Coffee 0.21 45.2
1023 Water 1.12 45.8
1024 Lemonade 0.79 14.4
1025 Lemonade 1.28 22.9
1026 Soda 1.08 22.2
1027 Tonic 0.96 44.7
1028 Wine 1.11 17.5
1029 Gin 0.67 34.5
1030 Brandy 1.74 25.1
1031 Milk 1.5 35.1
1032 Brandy 1.71 47.0
1033 Cider 1.43 24.9
1034 Rum 0.62 37.5
1035 Juice 0.49 45.5
1036 Soda 0.98 36.6
1037 Gin 1.17 47.0
1038 Coffee 0.94 44.3
1039 Juice 1.49 1.6
1040 Cola 0.42 7.3
1041 Champagne 1.81 15.5
1042 Wine 1.96 49.5
1043 Juice 0.51 6.0
1044 Cola 1.9 30.9
1045 Lemonade 0.27 20.7
1046 Vodka 1.61 42.6
1047 Brandy 1.46 43.2
1048 Wine 1.93 17.6
1049 Tea 1.23 25.9
1050 Lemonade 1.86 46.5
1051 Cola 1.04 31.9
1052 Juice 1.93 48.5
1053 Lemonade 0.44 40.5
1054 Beer 0.27 4.5
1055 Vodka 0.78 43.0
1056 Cider 0.75 31.6
1057 Lemonade 0.57 37.1
1058 Water 0.42 23.7
1059 Rum 1.06 48.6
1060 Lemonade 1.74 10.2
1061 Cider 1.22 2.6
1062 Fanta 0.28 12.6
1063 Tonic 1.52 3.6
1064 Rum 2.0 16.7
1065 Wine 0.61 47.2
1066 Coffee 0.23 26.8
1067 Cola 0.3 0.6
1068 Rum 0.34 38.4
1069 Coffee 1.05 0.7
1070 Tea 1.0 30.9
1071 Milk 1.71 4.6
1072 Lemonade 0.32 43.8
1073 Water 0.49 41.6
1074 Gin 1.07 48.5
1075 Sprite 1.91 29.5
1076 Water 0.34 48.5
1077 Wine 1.12 4.5
1078 Tea 1.73 21.2
1079 Tea 1.62 48.6
1080 Beer 0.37 26.2
1081 Cola 0.53 38.9
1082 Milk 1.5 18.1
1083 Soda 0.43 6.0
1084 Beer 0.35 15.3
1085 Beer 1.51 27.1
1086 Vodka 0.25 26.4
1087 Cider 0.87 20.1
1088 Whiskey 1.98 29.2
1089 Milk 1.45 40.7
1090 Gin 1.31 16.9
1091 Juice 1.75 42.3
1092 Juice 0.21 22.2
1093 Cider 0.78 23.0
1094 Lemonade 1.89 8.9
1095 Wine 1.91 40.0
1096 Lemonade 0.37 37.6
1097 Coffee 1.1 32.6
1098 Lemonade 0.26 11.5
1099 Soda 1.59 4.1
1100 Tea 0.25 1.1
1101 Coffee 1.63 24.2
1102 Tonic 1.71 14.9
1103 Milk 0.99 15.1
1104 Sprite 1.66 17.3
1105 Rum 0.53 21.7
1106 Tonic 0.81 27.0
1107 Tea 1.06 15.1
1108 Milk 0.44 35.2
1109 Fanta 0.8 22.7
1110 Beer 1.37 47.2
1111 Tonic 0.29 40.6
1112 Champagne 0.7 37.3
1113 Vodka 1.77 19.0
1114 Sprite 1.76 8.3
1115 Juice 0.83 29.5
1116 Rum 1.27 11.5
1117 Juice 1.53 49.3
1118 Coffee 1.79 38.8
1119 Whiskey 0.56 18.9
1120 Whiskey 1.09 18.5
1121 Coffee 1.62 6.7
1122 Coffee 1.7 34.2
1123 Fanta 1.68 14.8
1124 Cider 1.26 12.1
1125 Coffee 1.98 17.3
1126 Milk 0.71 15.7
1127 Sprite 0.67 36.8
1128 Champagne 0.28 29.2
1129 Brandy 0.58 23.5
1130 Whiskey 1.43 10.1
1131 Beer 0.91 13.8
1132 Whiskey 1.87 49.5
1133 Juice 1.87 8.4
1134 Champagne 1.21 5.9
1135 Brandy 1.39 7.8
1136 Brandy 1.39 7.2
1137 Cola 0.72 16.1
1138 Whiskey 0.56 8.8
1139 Champagne 0.62 46.2
1140 Cider 0.95 9.6
1141 Vodka 1.78 18.0
1142 Fanta 1.92 37.9
1143 Milk 0.56 24.6
1144 Whiskey 0.43 44.5
1145 Rum 1.43 5.9
1146 Juice 1.98 40.4
1147 Tea 0.76 47.1
1148 Brandy 1.67 27.8
1149 Champagne 1.58 11.6
1150 Champagne 0.31 4.2
1151 Coffee 1.94 27.0
1152 Water 0.94 9.5
1153 Champagne 1.07 35.6
1154 Champagne 1.0 44.4
1155 Cider 1.73 1.7
1156 Gin 1.97 42.8
1157 Beer 0.34 27.0
1158 Juice 1.52 31.7
1159 Coffee 1.05 46.2
1160 Champagne 1.24 1.3
1161 Tea 1.93 5.3
1162 Rum 1.27 11.6
1163 Tea 0.79 25.2
1164 Whiskey 1.74 35.1
1165 Whiskey 0.39 21.9
1166 Champagne 1.48 46.1
1167 Gin 0.65 6.3
1168 Cider 1.25 13.1
1169 Lemonade 0.59 48.5
1170 Vodka 0.23 18.9
1171 Tea 1.79 2.4
1172 Fanta 0.9 27.0
1173 Cider 0.59 31.8
1174 Coffee 1.74 36.5
1175 Lemonade 1.02 31.5
1176 Tonic 1.28 13.5
1177 Fanta 0.41 41.6
1178 Coffee 1.48 46.7
1179 Coffee 1.04 26.8
1180 Coffee 1.94 48.4
1181 Fanta 1.47 16.4
1182 Vodka 1.3 47.7
1183 Beer 1.31 8.4
1184 Cola 0.63 32.0
1185 Juice 0.54 14.1
1186 Tonic 1.87 27.3
1187 Coffee 1.47 3.3
1188 Tonic 1.83 49.6
1189 Champagne 0.84 27.6
1190 Gin 0.45 42.5
1191 Wine 0.69 41.6
1192 Wine 1.63 48.4
1193 Fanta 1.71 38.6
1194 Coffee 0.48 30.2
1195 Whiskey 1.48 40.3
1196 Brandy 2.0 33.4
1197 Tonic 1.76 21.3
1198 Tonic 1.74 1.9
1199 Whiskey 1.27 44.4
1200 Rum 1.09 39.2
1201 Gin 1.61 48.3
1202 Rum 1.18 48.2
1203 Cola 1.97 11.9
1204 Tea 0.65 38.1
1205 Wine 1.55 48.1
1206 Tea 1.29 35.3
1207 Tonic 1.33 23.5
1208 Fanta 0.35 33.4
1209 Vodka 0.4 7.7
1210 Gin 0.4 1.7
1211 Tonic 0.64 33.4
1212 Juice 1.22 17.0
1213 Sprite 0.57 9.4
1214 Lemonade 1.29 45.2
1215 Beer 0.99 18.2
1216 Soda 1.01 15.4
1217 Tonic 0.57 20.8
1218 Lemonade 0.27 34.9
1219 Sprite 1.13 29.0
1220 Champagne 1.32 30.3
1221 Cola 0.84 23.0
1222 Cola 1.87 32.8
1223 Soda 1.22 29.2
1224 Gin 1.03 22.1
1225 Cider 0.92 9.5
1226 Lemonade 0.25 2.5
1227 Tonic 0.56 8.7
1228 Cola 0.72 43.6
1229 Coffee 1.61 23.6
1230 Beer 1.54 24.1
1231 Tonic 1.82 11.0
1232 Champagne 0.99 39.8
1233 Tonic 1.83 43.3
1234 Fanta 0.67 1.4
1235 Juice 0.91 20.7
1236 Wine 0.51 3.3
1237 Whiskey 1.64 9.6
1238 Sprite 0.7 35.3
1239 Champagne 1.81 37.9
1240 Tonic 0.55 46.7
1241 Cider 1.97 22.8
1242 Rum 0.57 4.1
1243 Beer 0.81 40.5
1244 Soda 1.18 24.4
1245 Rum 0.53 33.6
1246 Brandy 0.27 13.1
1247 Cola 1.81 36.6
1248 Champagne 1.68 48.2
1249 Fanta 0.75 14.4
1250 Fanta 0.63 22.2
1251 Milk 1.42 39.3
1252 Wine 1.08 37.6
1253 Water 1.9 44.1
1254 Wine 0.79 10.8
1255 Coffee 1.74 14.2
1256 Rum 1.87 25.5
1257 Sprite 0.83 45.3
1258 Lemonade 1.3 5.7
1259 Gin 1.11 6.0
1260 Tea 1.41 37.0
1261 Fanta 0.95 17.7
1262 Fanta 0.59 41.4
1263 Beer 0.23 48.0
1264 Tea 1.69 28.2
1265 Tonic 1.64 30.5
1266 Fanta 0.54 10.3
1267 Rum 0.78 26.7
1268 Water 0.68 6.3
1269 Coffee 0.28 37.5
1270 Rum 1.46 21.1
1271 Coffee 1.24 27.0
1272 Beer 1.42 42.7
1273 Tea 0.77 11.0
1274 Milk 0.93 40.6
1275 Brandy 1.73 16.0
1276 Gin 1.1 14.9
1277 Cola 1.8 11.4
1278 Water 1.91 26.9
1279 Whiskey 1.36 48.6
1280 Fanta 0.34 6.6
1281 Wine 1.2 26.2
1282 Cola 1.8 29.3
1283 Beer 1.16 17.9
1284 Vodka 1.24 1.8
1285 Water 0.2 48.4
1286 Rum 0.91 47.8
1287 Whiskey 0.84 49.3
1288 Champagne 0.8 41.2
1289 Champagne 0.65 17.6
1290 Whiskey 1.06 27.4
1291 Cola 1.58 27.1
1292 Champagne 0.26 13.9
1293 Coffee 0.31 8.0
1294 Vodka 0.3 7.4
1295 Wine 1.35 27.0
1296 Gin 0.84 13.0
1297 Beer 1.53 24.5
1298 Juice 1.9 27.2
1299 Tea 1.29 9.5
1300 Water 1.63 43.7
1301 Beer 0.2 35.1
1302 Rum 1.27 26.0
1303 Wine 1.34 7.0
1304 Lemonade 0.79 42.4
1305 Gin 1.47 15.3
1306 Lemonade 1.47 46.6
1307 Champagne 1.52 46.6
1308 Cola 1.0 41.8
1309 Brandy 1.55 6.8
1310 Tonic 0.66 32.5
1311 Coffee 0.4 38.3
1312 Water 1.87 0.9
1313 Brandy 0.65 39.8
1314 Lemonade 1.26 16.9
1315 Wine 0.88 12.7
1316 Wine 1.72 34.6
1317 Cola 0.77 42.8
1318 Soda 0.63 42.7
1319 Brandy 1.53 45.5
1320 Juice 0.49 6.0
1321 Cola 1.81 41.0
1322 Champagne 1.92 30.6
1323 Juice 0.63 41.4
1324 Champagne 1.6 17.8
1325 Tea 0.5 10.2
1326 Tonic 1.46 46.2
1327 Beer 0.5 23.0
1328 Sprite 1.72 24.3
1329 Tea 0.76 30.3
1330 Whiskey 1.24 21.4
1331 Whiskey 1.54 2.8
1332 Champagne 0.28 23.1
1333 Water 1.82 46.0
1334 Wine 0.66 10.8
1335 Wine 0.72 30.0
1336 Cola 0.59 33.6
1337 Coffee 1.07 29.2
1338 Milk 0.33 22.6
1339 Tonic 1.27 41.2
1340 Sprite 1.36 3.1
1341 Tea 1.12 7.4
1342 Gin 0.66 41.7
1343 Tea 0.31 33.8
1344 Cider 1.83 2.7
1345 Brandy 1.43 47.0
1346 Lemonade 0.8 44.5
1347 Water 0.45 7.6
1348 Sprite 1.81 21.6
1349 Milk 0.89 36.3
1350 Champagne 0.9 27.8
1351 Lemonade 1.62 44.6
1352 Whiskey 1.36 43.9
1353 Rum 1.18 11.5
1354 Sprite 1.83 28.1
1355 Rum 0.95 45.4
1356 Sprite 0.33 45.8
1357 Brandy 1.61 11.6
1358 Rum 1.6 11.0
1359 Cola 1.06 42.5
1360 Lemonade 1.48 25.9
1361 Whiskey 0.35 18.8
1362 Soda 1.18 8.0
1363 Cider 0.91 32.8
1364 Gin 0.58 10.9
1365 Vodka 1.39 49.4
1366 Milk 1.43 42.0
1367 Sprite 1.73 14.0
1368 Lemonade 0.87 37.7
1369 Champagne 1.53 6.5
1370 Sprite 0.77 23.2
1371 Vodka 1.07 10.4
1372 Vodka 0.59 27.5
1373 Water 1.16 16.8
1374 Juice 1.57 10.4
1375 Coffee 1.32 35.4
1376 Soda 1.64 36.4
1377 Whiskey 0.37 1.6
1378 Vodka 0.55 24.9
1379 Juice 1.56 3.9
1380 Tonic 0.37 22.3
1381 Cola 1.95 17.6
1382 Vodka 0.37 27.4
1383 Whiskey 1.74 47.3
1384 Tonic 0.34 18.4
1385 Soda 1.46 23.1
1386 Juice 1.94 28.0
1387 Beer 1.56 41.6
1388 Rum 0.62 33.2
1389 Vodka 1.53 42.7
1390 Wine 1.61 37.0
1391 Coffee 1.14 40.7
1392 Fanta 1.73 24.9
1393 Wine 0.98 45.6
1394 Gin 0.69 42.6
1395 Milk 1.35 19.8
1396 Tea 1.99 37.0
1397 Soda 1.7 3.2
1398 Juice 0.93 14.5
1399 Gin 1.16 36.9
1400 Brandy 0.75 8.6
1401 Sprite 1.75 39.4
1402 Juice 0.95 9.1
1403 Sprite 1.14 38.3
1404 Cola 0.83 18.5
1405 Coffee 1.35 34.4
1406 Fanta 1.08 22.6
1407 Coffee 0.83 2.8
1408 Lemonade 1.78 21.9
1409 Water 0.88 12.8
1410 Vodka 0.49 12.4
1411 Coffee 0.58 35.9
1412 Juice 1.54 11.8
1413 Lemonade 1.11 32.8
1414 Soda 0.68 47.2
1415 Tea 1.56 4.0
1416 Champagne 1.79 22.6
1417 Juice 1.72 7.4
1418 Sprite 1.31 15.8
1419 Beer 1.81 19.1
1420 Soda 1.92 27.0
1421 Milk 1.22 7.2
1422 Cider 1.29 13.2
1423 Soda 0.73 15.0
1424 Lemonade 0.29 12.0
1425 Vodka 0.66 8.4
1426 Sprite 0.69 18.8
1427 Tonic 1.18 42.9
1428 Cola 0.5 40.3
1429 Beer 1.6 42.9
1430 Rum 1.75 40.3
1431 Juice 1.69 24.6
1432 Cider 1.8 30.8
1433 Gin 1.34 23.9
1434 Water 0.64 46.8
1435 Tonic 1.09 21.4
1436 Cider 1.49 3.3
1437 Wine 0.96 20.9
1438 Vodka 0.65 24.9
1439 Soda 1.56 13.1
1440 Wine 0.74 39.2
1441 Coffee 1.66 21.5
1442 Cider 0.86 45.7
1443 Vodka 1.89 42.2
1444 Beer 0.5 18.7
1445 Cider 0.55 26.6
1446 Tea 0.3 20.0
1447 Vodka 0.87 48.2
1448 Fanta 1.9 38.0
1449 Rum 0.36 15.6
1450 Sprite 0.97 40.7
1451 Cider 1.98 17.0
1452 Vodka 1.68 39.0
1453 Rum 1.34 27.1
1454 Soda 1.16 11.1
1455 Cola 1.83 44.0
1456 Sprite 1.2 13.9
1457 Whiskey 1.65 3.5
1458 Champagne 0.32 17.8
1459 Wine 0.68 27.8
1460 Wine 0.21 49.6
1461 Cider 1.53 14.5
1462 Coffee 0.49 35.7
1463 Brandy 0.28 21.3
1464 Milk 0.29 15.4
1465 Cola 1.48 32.1
1466 Water 1.91 10.1
1467 Tonic 0.93 7.9
1468 Juice 1.39 21.2
1469 Tea 1.62 38.3
1470 Vodka 1.54 25.5
1471 Fanta 0.88 24.1
1472 Tea 1.68 26.6
1473 Brandy 1.32 11.9
1474 Coffee 1.96 44.5
1475 Brandy 1.59 34.0
1476 Water 1.24 3.0
1477 Tea 0.6 0.7
1478 Milk 1.99 44.6
1479 Lemonade 0.9 24.3
1480 Soda 1.21 2.0
1481 Tea 0.55 38.9
1482 Juice 0.3 20.6
1483 Wine 0.78 28.1
1484 Milk 0.21 6.2
1485 Rum 0.22 24.7
1486 Sprite 1.02 27.9
1487 Juice 1.21 11.0
1488 Milk 1.8 35.2
1489 Beer 0.34 48.1
1490 Cider 1.39 43.6
1491 Whiskey 1.43 4.6
1492 Juice 1.71 48.4
1493 Vodka 1.93 11.6
1494 Water 0.29 24.1
1495 Tea 0.78 41.0
1496 Brandy 1.74 3.4
1497 Fanta 1.1 32.7
1498 Champagne 1.54 25.2
1499 Sprite 0.2 42.6
1500 Beer 0.7 2.0
1501 Water 1.68 31.6
1502 Rum 0.86 35.2
1503 Rum 0.76 47.5
1504 Tea 0.81 36.0
1505 Tonic 1.28 20.7
1506 Soda 1.32 40.3
1507 Gin 1.44 40.7
1508 Beer 0.26 24.3
1509 Gin 1.62 47.2
1510 Lemonade 0.64 13.4
1511 Gin 1.78 44.4
1512 Milk 0.58 28.8
1513 Champagne 1.83 42.7
1514 Whiskey 1.71 6.9
1515 Rum 1.41 1.9
1516 Rum 0.61 43.7
1517 Brandy 0.54 8.6
1518 Juice 1.28 18.2
1519 Sprite 0.27 13.9
1520 Sprite 1.98 36.3
1521 Coffee 1.61 22.4
1522 Gin 1.52 26.2
1523 Juice 1.92 8.8
1524 Milk 0.89 10.1
1525 Vodka 0.33 26.6
1526 Whiskey 0.46 13.7
1527 Whiskey 1.12 38.8
1528 Sprite 0.95 37.3
1529 Vodka 1.8 0.7
1530 Lemonade 1.45 17.1
1531 Milk 1.0 49.4
1532 Sprite 1.13 17.3
1533 Gin 1.23 26.9
1534 Sprite 1.12 3.6
1535 Cola 0.43 42.3
1536 Coffee 0.88 19.5
1537 Champagne 1.8 41.8
1538 Cider 1.29 32.8
1539 Beer 1.24 12.6
1540 Gin 1.99 26.5
1541 Gin 1.08 38.7
1542 Rum 1.47 31.6
1543 Rum 1.39 27.8
1544 Fanta 0.63 17.1
1545 Beer 0.46 37.3
1546 Fanta 0.87 23.3
1547 Soda 1.58 7.5
1548 Coffee 0.92 11.6
1549 Vodka 1.3 34.5
1550 Vodka 1.06 47.4
1551 Juice 1.99 28.9
1552 Soda 0.57 35.2
1553 Champagne 1.27 1.3
1554 Coffee 1.32 10.4
1555 Vodka 1.96 2.9
1556 Vodka 1.3 4.0
1557 Gin 0.7 6.1
1558 Milk 1.21 44.4
1559 Coffee 1.99 48.0
1560 Brandy 1.98 3.8
1561 Cola 1.39 42.5
1562 Soda 1.86 44.4
1563 Milk 0.41 32.7
1564 Sprite 1.46 1.8
1565 Cola 0.6 28.9
1566 Cola 0.6 15.9
1567 Vodka 0.88 47.1
1568 Wine 1.22 48.6
1569 Juice 0.61 30.0
1570 Tonic 1.7 35.9
1571 Whiskey 0.6 14.2
1572 Milk 0.36 30.5
1573 Fanta 0.27 38.6
1574 Soda 0.37 11.4
1575 Wine 0.51 15.2
1576 Beer 1.05 45.4
1577 Water 1.32 2.7
1578 Beer 0.51 34.7
1579 Water 0.38 47.5
1580 Fanta 1.02 24.7
1581 Whiskey 1.78 20.4
1582 Lemonade 0.68 28.8
1583 Fanta 0.76 15.2
1584 Gin 0.31 36.5
1585 Whiskey 0.41 40.6
1586 Rum 1.36 8.1
1587 Champagne 1.75 14.5
1588 Champagne 1.7 2.9
1589 Soda 1.43 44.4
1590 Cider 1.32 39.1
1591 Tonic 0.5 44.5
1592 Fanta 0.69 3.3
1593 Whiskey 1.04 26.6
1594 Whiskey 0.86 28.8
1595 Gin 0.92 42.9
1596 Cider 0.43 3.8
1597 Brandy 0.65 8.3
1598 Juice 0.81 5.2
1599 Cider 1.13 45.7
1600 Milk 0.59 6.7
1601 Coffee 1.85 20.9
1602 Lemonade 0.7 0.6
1603 Tea 1.87 34.6
1604 Beer 0.88 16.9
1605 Soda 0.3 37.5
1606 Fanta 1.51 25.5
1607 Juice 0.36 27.1
1608 Gin 0.92 37.4
1609 Champagne 1.5 37.2
1610 Cider 0.47 33.0
1611 Tea 0.59 18.6
1612 Brandy 0.44 15.8
1613 Wine 0.22 17.1
1614 Milk 1.48 25.2
1615 Whiskey 0.44 31.4
1616 Lemonade 0.33 47.6
1617 Sprite 0.62 38.1
1618 Rum 1.99 42.9
1619 Tonic 1.02 9.7
1620 Tonic 1.67 15.5
1621 Tea 1.1 5.9
1622 Tonic 1.19 4.8
1623 Gin 1.14 34.9
1624 Water 0.39 12.8
1625 Fanta 0.35 27.3
1626 Rum 0.22 30.5
1627 Tea 0.73 45.5
1628 Gin 1.25 34.8
1629 Vodka 0.53 18.5
1630 Whiskey 1.76 31.0
1631 Cola 0.95 41.2
1632 Tea 1.15 42.4
1633 Tea 1.22 24.1
1634 Beer 1.89 48.4
1635 Tonic 1.71 2.7
1636 Tonic 1.93 38.0
1637 Tonic 0.29 21.2
1638 Water 0.77 43.0
1639 Tonic 1.61 5.7
1640 Water 0.41 28.7
1641 Cola 0.82 8.0
1642 Brandy 0.7 15.5
1643 Rum 1.1 25.1
1644 Whiskey 0.8 37.1
1645 Cider 1.32 48.0
1646 Beer 0.97 41.1
1647 Coffee 1.49 14.3
1648 Rum 0.78 29.5
1649 Fanta 1.05 45.2
1650 Fanta 0.58 49.1
1651 Beer 1.9 42.5
1652 Sprite 1.31 42.5
1653 Gin 1.34 7.8
1654 Beer 0.78 9.9
1655 Soda 0.35 3.1
1656 Brandy 0.71 3.6
1657 Coffee 0.96 31.3
1658 Tonic 1.58 31.3
1659 Champagne 0.31 47.8
1660 Tonic 1.56 10.0
1661 Whiskey 0.82 29.4
1662 Water 0.39 35.7
1663 Champagne 0.28 28.6
1664 Beer 0.81 45.2
1665 Lemonade 0.82 46.3
1666 Cider 1.61 40.2
1667 Lemonade 1.24 47.5
1668 Cider 0.32 19.2
1669 Cider 1.52 31.0
1670 Sprite 0.46 45.6
1671 Soda 0.7 5.2
1672 Whiskey 1.98 47.7
1673 Wine 0.44 40.0
1674 Vodka 1.75 25.0
1675 Juice 1.03 24.3
1676 Gin 1.92 10.0
1677 Lemonade 1.13 39.4
1678 Beer 0.93 46.9
1679 Milk 0.26 26.3
1680 Fanta 0.4 28.7
1681 Milk 1.5 14.3
1682 Lemonade 0.53 38.8
1683 Coffee 1.17 9.6
1684 Beer 1.56 13.6
1685 Fanta 0.34 3.1
1686 Tonic 0.52 23.7
1687 Whiskey 0.59 40.8
1688 Cider 0.62 18.9
1689 Milk 0.34 22.7
1690 Milk 0.89 22.4
1691 Champagne 0.8 3.4
1692 Tonic 1.67 4.3
1693 Cider 1.38 27.1
1694 Wine 0.41 47.6
1695 Juice 0.83 10.2
1696 Coffee 1.34 2.8
1697 Beer 0.76 21.7
1698 Tea 1.45 40.8
1699 Cider 0.43 44.7
1700 Beer 0.32 14.0
1701 Wine 1.58 5.0
1702 Champagne 1.75 5.6
1703 Tea 1.24 12.4
1704 Soda 0.33 11.1
1705 Beer 1.97 48.7
1706 Cider 1.28 15.9
1707 Vodka 1.23 7.9
1708 Fanta 0.76 4.7
1709 Gin 1.53 8.9
1710 Gin 0.59 23.4
1711 Tonic 0.85 36.9
1712 Tea 0.36 38.5
1713 Champagne 0.39 9.0
1714 Rum 1.65 3.7
1715 Wine 1.58 1.1
1716 Cola 1.76 23.6
1717 Wine 0.95 8.4
1718 Champagne 0.85 25.5
1719 Juice 1.78 17.8
1720 Whiskey 1.32 34.4
1721 Beer 1.21 18.8
1722 Gin 1.13 44.7
1723 Whiskey 0.56 21.9
1724 Rum 1.65 40.3
1725 Whiskey 1.42 20.6
1726 Whiskey 1.16 13.7
1727 Beer 0.36 18.7
1728 Milk 0.87 26.4
1729 Sprite 0.28 32.7
1730 Brandy 1.58 48.8
1731 Wine 1.91 10.1
1732 Gin 1.7 15.6
1733 Wine 1.62 41.5
1734 Wine 1.39 20.6
1735 Sprite 0.44 11.1
1736 Beer 0.96 30.0
1737 Gin 1.53 34.2
1738 Rum 1.05 35.8
1739 Brandy 1.47 18.9
1740 Vodka 1.44 10.2
1741 Tea 0.31 6.7
1742 Juice 0.73 27.8
1743 Cola 0.93 40.6
1744 Fanta 0.73 27.5
1745 Juice 1.94 9.8
1746 Milk 1.27 8.4
1747 Champagne 0.5 24.2
1748 Whiskey 1.14 2.8
1749 Juice 0.5 22.9
1750 Tea 0.66 13.7
1751 Cider 1.04 14.1
1752 Milk 1.32 15.2
1753 Champagne 1.9 14.4
1754 Champagne 1.05 34.3
1755 Soda 1.51 2.9
1756 Champagne 0.32 27.8
1757 Cider 1.66 8.6
1758 Sprite 1.91 15.8
1759 Coffee 0.58 41.1
1760 Wine 1.84 3.8
1761 Tonic 1.16 48.2
1762 Water 0.58 35.3
1763 Lemonade 0.51 2.4
1764 Sprite 1.92 28.5
1765 Juice 1.94 41.5
1766 Tea 1.16 2.8
1767 Beer 0.98 47.2
1768 Brandy 1.09 25.7
1769 Fanta 1.57 18.5
1770 Gin 0.82 16.5
1771 Coffee 0.96 6.3
1772 Cola 1.85 21.0
1773 Rum 0.54 49.2
1774 Gin 1.84 27.8
1775 Tea 0.93 42.6
1776 Cider 0.46 49.2
1777 Lemonade 1.06 38.3
1778 Cider 0.8 20.9
1779 Milk 1.24 7.9
1780 Champagne 0.74 38.5
1781 Water 0.34 36.1
1782 Champagne 1.92 12.7
1783 Lemonade 1.97 9.6
1784 Tonic 1.54 15.1
1785 Beer 0.21 38.4
1786 Champagne 1.71 7.7
1787 Tonic 0.27 29.0
1788 Rum 0.26 38.1
1789 Rum 0.25 22.4
1790 Tonic 0.72 13.6
1791 Beer 0.6 13.0
1792 Tonic 1.66 31.9
1793 Champagne 0.95 37.7
1794 Beer 1.47 34.4
1795 Fanta 0.3 46.0
1796 Wine 1.02 5.7
1797 Vodka 0.23 31.8
1798 Vodka 0.9 33.5
1799 Tea 1.41 37.0
1800 Wine 0.24 36.4
1801 Cola 1.36 39.0
1802 Water 1.28 46.2
1803 Tea 0.56 48.1
1804 Tonic 0.24 46.2
1805 Whiskey 0.85 4.3
1806 Lemonade 1.82 14.2
1807 Brandy 0.66 38.9
1808 Whiskey 0.24 37.1
1809 Cider 0.85 27.1
1810 Gin 0.43 37.2
1811 Sprite 0.74 12.9
1812 Tonic 0.35 22.0
1813 Tonic 0.5 15.0
1814 Sprite 1.66 47.3
1815 Milk 0.98 27.6
1816 Fanta 1.11 49.8
1817 Vodka 1.86 14.0
1818 Milk 1.15 25.2
1819 Soda 1.5 9.8
1820 Whiskey 1.56 44.8
1821 Soda 0.27 46.7
1822 Rum 0.22 22.1
1823 Soda 1.77 26.0
1824 Tonic 1.13 15.4
1825 Brandy 0.33 14.6
1826 Gin 0.58 2.9
1827 Whiskey 0.43 9.6
1828 Sprite 1.89 39.1
1829 Gin 1.66 28.8
1830 Rum 0.73 38.2
1831 Water 1.17 45.4
1832 Coffee 1.21 12.6
1833 Milk 1.99 4.6
1834 Brandy 1.87 15.1
1835 Juice 0.29 25.5
1836 Champagne 1.34 46.4
1837 Gin 1.98 7.8
1838 Milk 1.95 5.8
1839 Wine 1.54 38.4
1840 Wine 1.55 35.8
1841 Gin 0.79 14.4
1842 Brandy 0.42 28.4
1843 Cider 0.53 39.0
1844 Brandy 1.48 19.3
1845 Wine 0.24 9.4
1846 Tonic 1.42 3.9
1847 Vodka 1.18 38.0
1848 Gin 0.35 32.0
1849 Cola 0.58 3.3
1850 Whiskey 0.74 31.3
1851 Cider 1.13 13.5
1852 Tea 1.31 49.8
1853 Sprite 0.31 7.5
1854 Cola 0.45 0.6
1855 Tonic 0.95 3.5
1856 Tea 1.82 17.5
1857 Champagne 0.73 21.1
1858 Milk 1.67 7.9
1859 Tea 1.94 17.2
1860 Brandy 1.14 17.2
1861 Champagne 1.85 46.3
1862 Fanta 1.98 1.9
1863 Wine 1.59 48.5
1864 Milk 0.8 22.4
1865 Gin 1.26 7.8
