N Drinks Volume Price
965 Whiskey 1.37 13.9
966 Wine 1.05 44.3
967 Vodka 1.16 10.3
968 Tonic 1.27 1.9
969 Champagne 1.44 30.9
970 Champagne 0.37 13.3
971 Whiskey 1.32 14.3
972 Cider 0.8 46.5
973 Lemonade 0.32 23.4
974 Coffee 1.99 47.7
975 Brandy 0.68 24.4
976 Champagne 1.76 2.8
977 Lemonade 1.24 32.7
978 Beer 0.36 12.4
979 Coffee 0.95 35.5
980 Soda 0.52 39.1
981 Vodka 0.21 4.1
982 Cider 1.05 29.6
983 Sprite 1.1 24.6
984 Gin 1.01 35.3
985 Fanta 1.94 34.0
986 Vodka 1.39 19.6
987 Whiskey 1.21 41.6
988 Water 1.64 16.6
989 Vodka 0.46 20.8
990 Gin 0.91 17.4
991 Coffee 0.76 48.6
992 Tonic 1.82 48.6
993 Cider 1.04 3.7
994 Champagne 1.1 32.8
995 Whiskey 1.83 15.5
996 Cola 1.42 20.8
997 Milk 0.97 12.2
998 Tea 0.78 37.7
999 Whiskey 1.65 15.8
1000 Fanta 0.73 10.7
1001 Whiskey 1.39 22.4
1002 Lemonade 1.08 24.5
1003 Champagne 1.89 23.8
1004 Milk 0.92 17.0
1005 Wine 0.3 6.4
1006 Champagne 1.72 30.2
1007 Cider 1.33 19.6
1008 Tea 0.47 9.2
1009 Whiskey 0.67 19.3
1010 Lemonade 1.26 36.8
1011 Vodka 1.79 20.9
1012 Soda 1.54 9.1
1013 Coffee 0.71 22.8
1014 Sprite 1.78 37.7
1015 Tea 0.37 20.7
1016 Champagne 1.9 29.1
1017 Vodka 1.49 46.8
1018 Vodka 0.96 23.0
1019 Lemonade 1.26 7.7
1020 Juice 1.07 41.4
1021 Milk 1.69 35.7
1022 Whiskey 1.37 8.9
1023 Champagne 1.86 7.9
1024 Rum 0.58 46.9
1025 Water 0.78 43.4
1026 Cola 1.8 21.0
1027 Whiskey 1.6 39.3
1028 Coffee 0.96 8.3
1029 Lemonade 1.11 20.0
1030 Brandy 1.97 9.8
1031 Brandy 1.53 44.3
1032 Lemonade 1.16 19.3
1033 Soda 0.82 33.4
1034 Brandy 1.66 22.1
1035 Cola 1.81 41.0
1036 Cider 1.06 29.0
1037 Whiskey 0.32 15.6
1038 Vodka 1.06 16.1
1039 Juice 1.8 30.8
1040 Tea 1.74 5.6
1041 Brandy 1.94 6.1
1042 Champagne 0.55 37.8
1043 Whiskey 1.45 38.8
1044 Champagne 0.78 48.7
1045 Soda 1.14 17.5
1046 Juice 0.62 4.2
1047 Beer 0.96 29.3
1048 Champagne 1.65 35.6
1049 Whiskey 1.21 35.5
1050 Juice 0.6 41.3
1051 Cider 1.82 14.5
1052 Tonic 1.5 36.6
1053 Lemonade 1.37 9.3
1054 Gin 1.9 31.1
1055 Tea 1.04 43.8
1056 Water 0.9 47.6
1057 Cider 0.42 24.9
1058 Cola 0.72 37.6
1059 Gin 1.71 48.9
1060 Water 1.28 49.2
1061 Beer 1.81 14.6
1062 Brandy 0.61 2.7
1063 Milk 0.82 20.1
1064 Vodka 0.86 39.9
1065 Milk 0.63 6.7
1066 Champagne 1.46 18.1
1067 Cola 1.49 17.4
1068 Champagne 0.88 7.8
1069 Tea 1.52 44.6
1070 Coffee 1.02 47.2
1071 Lemonade 0.39 0.8
1072 Sprite 1.95 46.6
1073 Cola 0.75 19.2
1074 Juice 1.21 32.6
1075 Lemonade 0.21 25.3
1076 Lemonade 0.87 34.4
1077 Rum 1.34 13.5
1078 Wine 1.97 48.0
1079 Soda 1.62 13.9
1080 Lemonade 1.29 7.7
1081 Tonic 0.54 28.7
1082 Fanta 1.26 8.9
1083 Gin 1.21 23.5
1084 Lemonade 0.39 2.5
1085 Beer 1.19 14.9
1086 Coffee 1.19 46.3
1087 Cider 1.32 22.4
1088 Gin 0.48 8.6
1089 Beer 1.77 27.8
1090 Brandy 0.89 25.7
1091 Juice 0.87 39.6
1092 Juice 1.47 38.7
1093 Vodka 1.94 35.6
1094 Champagne 0.5 38.6
1095 Cola 1.28 20.2
1096 Whiskey 1.19 26.1
1097 Water 1.77 21.5
1098 Beer 0.47 23.3
1099 Sprite 1.15 27.2
1100 Beer 1.36 24.1
1101 Brandy 1.12 25.8
1102 Lemonade 1.2 37.7
1103 Vodka 0.49 34.7
1104 Whiskey 1.3 49.7
1105 Soda 1.16 19.7
1106 Fanta 1.76 4.7
1107 Cider 1.85 35.6
1108 Lemonade 0.9 9.3
1109 Whiskey 0.47 8.9
1110 Sprite 0.94 18.5
1111 Milk 0.23 43.4
1112 Brandy 1.39 17.8
1113 Champagne 0.43 12.9
1114 Tea 0.32 26.0
1115 Lemonade 1.67 9.5
1116 Beer 1.33 46.6
1117 Cider 1.8 46.7
1118 Beer 1.58 24.3
1119 Cider 1.58 34.7
1120 Lemonade 0.97 0.9
1121 Juice 0.58 46.2
1122 Fanta 0.2 32.3
1123 Tonic 0.6 34.1
1124 Vodka 1.51 4.1
1125 Brandy 0.71 11.3
1126 Juice 1.18 39.0
1127 Cola 0.85 4.0
1128 Champagne 1.66 12.8
1129 Lemonade 1.41 15.7
1130 Beer 1.41 1.3
1131 Cider 1.11 9.2
1132 Tea 1.83 39.4
1133 Cider 1.89 43.9
1134 Gin 0.31 0.7
1135 Milk 1.15 32.8
1136 Wine 0.53 23.0
1137 Juice 1.21 23.8
1138 Soda 1.86 16.2
1139 Whiskey 0.26 25.3
1140 Tonic 1.74 12.1
1141 Soda 1.48 17.6
1142 Tonic 1.8 49.0
1143 Coffee 0.87 4.2
1144 Tea 0.86 35.5
1145 Milk 1.11 45.7
1146 Coffee 0.57 39.9
1147 Juice 0.3 28.0
1148 Brandy 1.71 38.8
1149 Tonic 0.78 7.1
1150 Cola 0.88 30.6
1151 Tonic 1.12 8.5
1152 Wine 1.15 2.9
1153 Rum 1.18 44.0
1154 Brandy 1.48 39.4
1155 Fanta 1.95 29.7
1156 Cola 0.76 4.7
1157 Tonic 1.73 24.2
1158 Gin 1.04 21.9
1159 Juice 0.4 24.9
1160 Brandy 0.77 47.9
1161 Juice 0.25 45.3
1162 Beer 1.23 40.5
1163 Gin 0.41 44.7
1164 Brandy 0.99 10.8
1165 Coffee 1.33 44.6
1166 Wine 1.57 27.4
1167 Juice 0.33 23.4
1168 Rum 0.68 24.8
1169 Champagne 1.51 26.1
1170 Cola 1.94 4.9
1171 Cider 1.08 3.6
1172 Water 1.64 14.6
1173 Whiskey 1.76 43.4
1174 Sprite 1.15 32.6
1175 Wine 0.72 15.1
1176 Soda 0.21 9.5
1177 Brandy 0.84 33.1
1178 Whiskey 0.24 47.7
1179 Vodka 1.64 20.2
1180 Cider 1.17 15.1
1181 Milk 0.33 31.3
1182 Juice 1.04 48.3
1183 Tonic 0.9 8.3
1184 Water 1.01 4.8
1185 Fanta 1.8 17.6
1186 Water 0.68 37.9
1187 Cola 0.65 11.1
1188 Tonic 1.07 13.8
1189 Whiskey 0.29 8.2
1190 Coffee 0.25 25.7
1191 Milk 1.49 11.4
1192 Tea 1.75 9.2
1193 Champagne 1.3 47.4
1194 Rum 1.88 47.4
1195 Rum 1.26 6.4
1196 Water 0.82 41.7
1197 Champagne 0.95 44.8
1198 Rum 0.56 40.8
1199 Lemonade 0.71 19.5
1200 Milk 1.6 36.7
1201 Vodka 1.22 47.3
1202 Wine 0.45 17.5
1203 Lemonade 0.99 38.3
1204 Beer 1.81 40.0
1205 Brandy 1.73 23.8
1206 Milk 1.4 31.4
1207 Coffee 1.38 1.1
1208 Water 0.54 26.5
1209 Beer 1.58 8.2
1210 Wine 1.62 23.4
1211 Lemonade 0.61 4.5
1212 Lemonade 0.74 24.2
1213 Cola 1.69 42.8
1214 Tea 1.28 23.6
1215 Gin 0.41 25.6
1216 Wine 1.05 17.0
1217 Vodka 1.72 0.8
1218 Beer 1.87 28.0
1219 Coffee 0.67 27.9
1220 Sprite 1.77 37.9
1221 Beer 1.58 15.8
1222 Water 0.41 19.0
1223 Fanta 1.24 41.2
1224 Lemonade 1.24 40.3
1225 Brandy 0.75 29.7
1226 Cider 1.43 20.3
1227 Champagne 0.85 16.5
1228 Gin 0.75 11.6
1229 Beer 0.53 28.6
1230 Soda 0.49 39.7
1231 Fanta 1.49 9.7
1232 Tea 0.47 7.0
1233 Fanta 1.91 1.6
1234 Juice 0.67 37.4
1235 Water 1.94 43.3
1236 Sprite 0.25 8.3
1237 Vodka 0.82 8.4
1238 Fanta 0.54 5.6
1239 Soda 1.73 31.2
1240 Water 0.21 21.9
1241 Juice 0.24 43.5
1242 Gin 2.0 6.3
1243 Whiskey 1.19 47.3
1244 Whiskey 1.54 46.6
1245 Gin 1.98 31.4
1246 Brandy 1.94 20.9
1247 Rum 0.84 40.8
1248 Brandy 0.72 14.5
1249 Fanta 1.42 37.5
1250 Wine 0.82 16.7
1251 Rum 0.35 37.0
1252 Cider 1.07 4.9
1253 Brandy 1.37 31.3
1254 Tonic 0.45 34.6
1255 Rum 1.06 9.2
1256 Rum 0.37 50.0
1257 Rum 0.32 4.2
1258 Cola 1.46 15.3
1259 Brandy 0.44 28.6
1260 Coffee 0.46 25.4
1261 Milk 1.64 28.3
1262 Vodka 1.42 32.7
1263 Coffee 0.82 11.5
1264 Lemonade 1.25 18.1
1265 Sprite 0.71 39.5
1266 Juice 1.0 19.4
1267 Sprite 1.11 42.2
1268 Gin 1.99 48.0
1269 Cider 0.26 36.8
1270 Rum 1.69 31.4
1271 Cola 0.32 26.3
1272 Rum 1.35 10.7
1273 Brandy 1.39 20.6
1274 Cider 1.15 47.4
1275 Milk 1.15 36.0
1276 Milk 1.8 15.5
1277 Sprite 0.8 39.8
1278 Wine 1.26 18.6
1279 Cider 1.06 37.3
1280 Gin 0.9 23.4
1281 Tonic 0.27 33.3
1282 Tea 0.51 20.3
1283 Tonic 0.61 0.6
1284 Brandy 1.72 7.3
1285 Cola 0.56 34.7
1286 Brandy 1.28 35.6
1287 Tonic 1.9 17.7
1288 Cider 0.82 9.3
1289 Sprite 1.24 41.8
1290 Tonic 0.64 2.0
1291 Milk 1.81 21.0
1292 Milk 0.21 21.7
1293 Juice 0.39 41.3
1294 Sprite 1.97 40.2
1295 Juice 0.75 10.7
1296 Brandy 0.94 36.5
1297 Whiskey 1.23 19.7
1298 Gin 1.14 38.1
1299 Whiskey 0.87 19.0
1300 Wine 1.9 46.8
1301 Water 1.02 39.9
1302 Tonic 0.55 46.4
1303 Tea 0.31 32.5
1304 Champagne 1.06 16.6
1305 Tea 1.54 12.3
1306 Champagne 1.32 35.6
1307 Cider 1.64 9.3
1308 Milk 0.78 15.3
1309 Cider 0.41 14.3
1310 Soda 1.78 10.3
1311 Gin 1.69 5.3
1312 Milk 0.61 6.4
1313 Cola 0.21 9.2
1314 Coffee 1.88 1.9
1315 Milk 0.45 35.8
1316 Cola 1.24 10.5
1317 Coffee 0.92 39.4
1318 Water 0.58 36.6
1319 Coffee 1.54 49.9
1320 Juice 1.68 6.1
1321 Tonic 0.88 1.4
1322 Tonic 0.25 13.1
1323 Wine 1.15 14.5
1324 Juice 1.16 32.4
1325 Tonic 1.36 13.5
1326 Brandy 0.86 11.4
1327 Milk 0.84 48.5
1328 Juice 1.62 35.2
1329 Juice 1.64 10.2
1330 Coffee 1.11 39.9
1331 Rum 0.24 11.6
1332 Cola 1.19 32.8
1333 Juice 1.15 1.1
1334 Lemonade 1.88 2.3
1335 Vodka 0.97 15.7
1336 Champagne 1.13 38.3
1337 Brandy 1.71 26.1
1338 Milk 0.22 28.3
1339 Brandy 1.8 6.4
1340 Cider 1.32 28.2
1341 Tonic 1.28 4.3
1342 Champagne 1.76 11.0
1343 Sprite 1.19 20.0
1344 Sprite 1.96 20.6
1345 Coffee 0.75 48.8
1346 Fanta 1.67 47.3
1347 Wine 0.9 9.6
1348 Soda 0.77 15.3
1349 Rum 0.73 32.3
1350 Juice 1.63 7.7
1351 Fanta 1.93 9.2
1352 Milk 0.35 12.3
1353 Wine 2.0 26.1
1354 Gin 1.43 6.1
1355 Champagne 1.78 26.8
1356 Champagne 1.72 9.6
1357 Whiskey 0.9 38.0
1358 Gin 0.26 11.4
1359 Cola 0.95 14.4
1360 Tea 0.86 22.1
1361 Rum 0.91 47.8
1362 Beer 0.33 7.0
1363 Cola 0.54 30.9
1364 Sprite 0.59 19.6
1365 Beer 1.87 3.6
1366 Cola 0.35 2.7
1367 Coffee 0.25 33.0
1368 Sprite 1.07 6.1
1369 Lemonade 1.57 9.2
1370 Fanta 0.66 11.8
1371 Coffee 0.59 5.3
1372 Rum 0.97 35.9
1373 Coffee 1.38 45.7
1374 Vodka 0.35 48.6
1375 Milk 0.79 9.9
1376 Rum 0.55 7.2
1377 Champagne 0.76 9.1
1378 Soda 1.93 43.6
1379 Tonic 1.22 2.0
1380 Whiskey 1.79 15.6
1381 Lemonade 1.95 15.0
1382 Soda 0.85 44.4
1383 Tea 1.34 19.8
1384 Gin 0.57 5.3
1385 Whiskey 1.82 38.0
1386 Milk 0.98 38.3
1387 Milk 1.75 45.9
1388 Cola 0.32 40.6
1389 Whiskey 0.97 46.3
1390 Cider 0.32 28.8
1391 Champagne 1.92 37.5
1392 Soda 1.09 26.0
1393 Juice 0.33 14.2
1394 Sprite 1.05 20.6
1395 Juice 0.81 11.8
1396 Cider 1.93 38.3
1397 Soda 1.84 19.0
1398 Brandy 1.22 23.7
1399 Soda 1.76 2.2
1400 Lemonade 1.37 11.1
1401 Coffee 1.58 1.2
1402 Tea 1.79 23.0
1403 Milk 1.23 10.8
1404 Cider 1.01 49.8
1405 Fanta 1.64 30.4
1406 Cider 0.94 47.4
1407 Tea 1.79 46.9
1408 Water 0.57 17.4
1409 Brandy 0.69 40.7
1410 Rum 0.83 20.8
1411 Fanta 0.3 49.9
1412 Milk 1.28 11.1
1413 Water 0.5 15.2
1414 Tonic 1.55 50.0
1415 Brandy 0.65 16.4
1416 Wine 1.55 31.7
1417 Lemonade 1.33 47.1
1418 Water 1.98 23.9
1419 Juice 1.33 48.5
1420 Cider 1.01 7.6
1421 Champagne 1.21 26.1
1422 Whiskey 1.25 46.6
1423 Fanta 1.16 3.5
1424 Sprite 0.58 7.1
1425 Champagne 1.88 7.1
1426 Gin 0.86 8.4
1427 Gin 0.51 33.6
1428 Champagne 1.9 45.7
1429 Fanta 1.84 41.9
1430 Cola 1.51 22.4
1431 Champagne 1.46 46.1
1432 Whiskey 1.77 41.5
1433 Juice 1.17 23.8
1434 Soda 0.86 9.5
1435 Tonic 1.86 42.7
1436 Tonic 1.45 35.5
1437 Coffee 0.63 22.9
1438 Coffee 0.65 31.7
1439 Tea 1.17 29.3
1440 Cider 0.68 13.6
1441 Beer 1.67 17.4
1442 Whiskey 0.59 29.5
1443 Fanta 0.81 33.4
1444 Gin 0.21 13.9
1445 Milk 0.65 44.6
1446 Beer 0.42 10.0
1447 Whiskey 1.52 33.8
1448 Wine 1.25 40.7
1449 Tonic 1.07 21.9
1450 Water 0.82 27.6
1451 Champagne 0.5 24.2
1452 Juice 0.56 28.2
1453 Vodka 1.01 1.8
1454 Juice 0.64 21.4
1455 Whiskey 0.21 23.6
1456 Lemonade 1.16 25.6
1457 Water 1.34 41.8
1458 Beer 1.65 13.1
1459 Milk 0.42 42.3
1460 Fanta 0.21 17.8
1461 Rum 0.78 41.9
1462 Tonic 1.27 29.6
1463 Coffee 1.54 46.9
1464 Cola 1.39 47.8
1465 Soda 2.0 47.8
1466 Rum 0.51 4.3
1467 Fanta 0.85 39.9
1468 Sprite 0.68 35.2
1469 Milk 1.04 5.7
1470 Tea 1.11 4.0
1471 Rum 0.33 32.7
1472 Tea 1.9 35.7
1473 Wine 1.73 11.7
1474 Vodka 1.07 25.9
1475 Lemonade 0.61 34.5
1476 Coffee 1.41 12.6
1477 Coffee 1.16 26.0
1478 Gin 1.19 7.1
1479 Sprite 0.36 29.7
1480 Brandy 1.06 28.6
1481 Gin 0.77 30.8
1482 Cola 0.75 29.9
1483 Soda 0.45 9.8
1484 Sprite 0.99 48.6
1485 Cider 1.94 46.4
1486 Sprite 0.9 25.9
1487 Wine 1.89 29.0
1488 Wine 1.13 6.0
1489 Soda 1.12 43.1
1490 Cider 1.04 34.6
1491 Tea 1.07 8.7
1492 Cola 0.63 18.6
1493 Wine 0.36 5.0
1494 Sprite 1.14 37.7
1495 Champagne 0.86 9.5
1496 Juice 1.47 2.1
1497 Wine 1.08 24.9
1498 Tea 1.42 22.0
1499 Soda 1.95 23.9
1500 Lemonade 1.44 32.7
1501 Milk 1.07 14.9
1502 Gin 1.24 4.2
1503 Tonic 1.59 18.4
1504 Cola 1.23 18.1
1505 Beer 0.47 27.5
1506 Whiskey 0.62 43.3
1507 Whiskey 0.89 16.1
1508 Champagne 1.29 35.1
1509 Juice 1.33 24.8
1510 Juice 0.89 20.0
1511 Fanta 1.08 22.0
1512 Coffee 0.45 13.9
1513 Champagne 1.83 6.5
1514 Wine 0.86 43.1
1515 Cider 1.18 26.1
1516 Sprite 0.38 43.9
1517 Fanta 1.91 18.9
1518 Juice 0.24 22.8
1519 Water 1.71 14.4
1520 Champagne 1.44 2.7
1521 Milk 1.29 7.3
1522 Juice 1.98 8.6
1523 Rum 1.2 45.9
1524 Tonic 1.43 42.4
1525 Lemonade 0.83 21.8
1526 Water 1.17 30.6
1527 Fanta 0.25 15.9
1528 Rum 1.66 15.5
1529 Brandy 1.62 32.6
1530 Tonic 0.74 0.9
1531 Sprite 1.13 27.6
1532 Coffee 0.3 49.1
1533 Milk 1.68 24.4
1534 Tea 1.24 31.4
1535 Brandy 1.44 39.7
1536 Fanta 1.51 33.6
1537 Soda 1.58 9.6
1538 Wine 1.42 38.0
1539 Juice 1.45 4.7
1540 Whiskey 0.28 3.8
1541 Wine 0.76 45.4
1542 Gin 1.42 12.4
1543 Sprite 1.45 36.4
1544 Cider 0.63 19.2
1545 Cola 1.67 35.6
1546 Lemonade 0.77 32.4
1547 Champagne 1.66 46.6
1548 Soda 1.08 28.7
1549 Juice 0.7 3.6
1550 Sprite 0.6 18.8
1551 Vodka 1.23 15.0
1552 Cider 1.25 7.3
1553 Fanta 1.54 41.7
1554 Brandy 0.97 9.3
1555 Lemonade 1.76 27.2
1556 Whiskey 1.05 22.8
1557 Fanta 1.41 39.7
1558 Champagne 1.4 14.2
1559 Tea 0.67 29.5
1560 Gin 0.36 42.0
1561 Rum 0.24 8.4
1562 Tonic 1.44 41.7
1563 Tea 0.24 40.9
1564 Coffee 1.49 30.1
1565 Tonic 1.92 22.1
1566 Water 1.49 43.2
1567 Cider 1.77 9.1
1568 Wine 1.38 29.8
1569 Sprite 1.32 28.3
1570 Gin 1.94 37.5
1571 Whiskey 0.8 21.1
1572 Fanta 1.71 10.5
1573 Soda 1.09 35.4
1574 Sprite 1.48 4.5
1575 Coffee 0.29 43.8
1576 Sprite 0.82 31.6
1577 Beer 1.77 37.5
1578 Sprite 0.76 41.1
1579 Whiskey 1.84 12.9
1580 Lemonade 0.79 35.8
1581 Coffee 0.3 19.6
1582 Tonic 1.26 38.7
1583 Milk 1.67 15.8
1584 Cider 1.84 35.7
1585 Fanta 1.74 24.6
1586 Fanta 0.81 23.3
1587 Cola 1.99 2.4
1588 Vodka 1.77 5.8
1589 Beer 0.54 11.9
1590 Cola 1.03 16.0
1591 Beer 1.22 16.4
1592 Coffee 1.19 13.7
1593 Gin 1.16 47.2
1594 Rum 1.19 3.7
1595 Champagne 0.84 13.1
1596 Gin 1.37 7.1
1597 Cola 1.73 37.7
1598 Water 0.86 25.9
1599 Tonic 0.34 26.4
1600 Whiskey 0.66 47.0
1601 Fanta 1.67 29.3
1602 Soda 1.22 35.5
1603 Soda 1.18 7.7
1604 Cola 0.88 40.2
1605 Sprite 0.63 34.7
1606 Rum 0.91 1.0
1607 Rum 1.59 46.3
1608 Cider 0.2 37.0
1609 Soda 0.68 48.7
1610 Cola 1.37 34.9
1611 Whiskey 1.82 40.1
1612 Soda 1.36 1.1
1613 Soda 0.75 41.4
1614 Vodka 0.63 29.3
1615 Coffee 1.58 24.3
1616 Tea 0.86 21.6
1617 Rum 1.99 12.7
1618 Cola 1.27 36.3
1619 Soda 0.96 49.8
1620 Coffee 1.43 10.8
1621 Champagne 0.39 29.4
1622 Coffee 0.74 45.9
1623 Coffee 1.95 17.3
1624 Water 1.41 40.5
1625 Brandy 0.52 36.3
1626 Water 0.98 39.8
1627 Cider 0.38 16.6
1628 Water 1.54 20.1
1629 Rum 1.76 13.3
1630 Rum 0.81 29.3
1631 Champagne 1.88 16.7
1632 Cola 0.87 36.2
1633 Soda 0.41 12.6
1634 Lemonade 0.51 43.5
1635 Milk 0.29 29.7
1636 Water 0.88 34.2
1637 Milk 1.73 26.2
1638 Brandy 1.8 32.2
1639 Cider 1.61 40.8
1640 Tea 0.59 41.9
1641 Gin 0.86 38.8
1642 Water 1.44 44.3
1643 Soda 1.9 32.5
1644 Rum 1.32 6.2
1645 Cider 0.44 43.5
1646 Wine 1.76 32.1
1647 Rum 1.58 44.2
1648 Whiskey 0.6 9.8
1649 Tea 0.46 48.1
1650 Fanta 1.9 25.8
1651 Soda 1.36 4.1
1652 Tonic 0.93 26.2
1653 Rum 0.52 18.0
1654 Coffee 0.71 18.8
1655 Brandy 0.35 4.4
1656 Beer 1.58 16.0
1657 Milk 1.74 5.7
1658 Whiskey 1.72 44.1
1659 Cola 0.68 20.9
1660 Whiskey 1.93 48.6
1661 Sprite 0.75 35.3
1662 Gin 0.78 41.2
1663 Cola 1.99 16.3
1664 Fanta 0.64 17.9
1665 Whiskey 1.34 34.1
1666 Cider 1.49 34.5
1667 Soda 0.8 20.7
1668 Whiskey 1.54 3.4
1669 Water 1.5 6.6
1670 Soda 1.2 30.8
1671 Brandy 1.63 32.5
1672 Coffee 0.6 45.0
1673 Rum 1.68 49.9
1674 Lemonade 1.35 10.3
1675 Vodka 0.28 22.7
1676 Cola 1.96 45.5
1677 Juice 0.54 9.1
1678 Fanta 0.78 35.1
1679 Milk 1.77 43.6
1680 Water 0.61 31.8
1681 Rum 0.92 46.6
1682 Wine 1.16 43.8
1683 Fanta 1.82 11.7
1684 Gin 1.9 39.7
1685 Coffee 1.43 7.7
1686 Brandy 1.44 44.2
1687 Lemonade 1.12 45.9
1688 Gin 1.5 12.2
1689 Water 0.82 17.4
1690 Rum 0.35 6.2
1691 Fanta 0.25 27.8
1692 Soda 1.83 39.8
1693 Rum 0.77 47.4
1694 Wine 1.46 30.3
1695 Brandy 1.01 31.9
1696 Cola 1.62 9.2
1697 Coffee 1.09 5.6
1698 Coffee 1.17 45.8
1699 Vodka 1.27 46.6
1700 Water 0.5 49.3
1701 Beer 1.68 7.3
1702 Soda 0.67 32.5
1703 Juice 1.92 9.0
1704 Cola 1.76 48.2
1705 Lemonade 1.08 37.5
1706 Coffee 1.97 1.5
1707 Vodka 0.66 24.4
1708 Rum 1.29 35.5
1709 Cola 1.56 2.0
1710 Champagne 0.62 2.7
1711 Wine 1.5 14.5
1712 Tea 0.89 35.8
1713 Vodka 1.8 35.6
1714 Tonic 1.04 33.1
1715 Gin 0.83 37.8
1716 Vodka 1.56 23.9
1717 Beer 0.86 49.8
1718 Brandy 1.95 47.3
1719 Champagne 1.87 36.3
1720 Cola 0.46 20.7
1721 Tonic 1.75 13.8
1722 Vodka 0.29 15.8
1723 Sprite 1.37 2.8
1724 Gin 0.26 21.0
1725 Champagne 0.96 45.5
1726 Whiskey 1.63 39.7
1727 Rum 1.64 34.9
1728 Water 1.15 7.4
1729 Gin 0.25 32.3
1730 Sprite 0.77 35.5
1731 Sprite 1.5 6.0
1732 Soda 0.29 42.7
1733 Cola 1.24 19.5
1734 Soda 1.09 34.2
1735 Milk 1.94 47.0
1736 Rum 0.29 5.4
1737 Coffee 1.54 26.7
1738 Gin 0.58 4.6
1739 Beer 1.73 44.4
1740 Tonic 0.63 37.2
1741 Gin 1.18 25.6
1742 Water 0.91 27.1
1743 Gin 1.78 6.0
1744 Juice 1.73 23.8
1745 Cider 1.99 25.2
1746 Soda 1.57 12.7
1747 Water 1.38 47.4
1748 Soda 1.23 21.1
1749 Milk 0.69 11.6
1750 Wine 0.26 48.3
1751 Vodka 1.36 2.6
1752 Rum 1.41 35.7
1753 Rum 0.46 17.2
1754 Beer 0.52 45.6
1755 Soda 0.98 49.7
1756 Soda 0.73 37.7
1757 Water 1.42 19.2
1758 Wine 0.38 8.3
1759 Wine 1.23 33.7
1760 Coffee 0.82 12.5
1761 Champagne 1.97 38.4
1762 Whiskey 0.62 29.0
1763 Rum 1.99 7.0
1764 Water 0.73 2.9
1765 Coffee 0.67 39.3
1766 Sprite 1.23 5.8
1767 Soda 0.93 7.0
1768 Lemonade 1.09 16.5
1769 Lemonade 1.18 48.1
1770 Wine 1.4 9.8
1771 Fanta 1.38 31.4
1772 Tonic 1.31 21.7
1773 Coffee 1.4 8.1
1774 Juice 1.56 7.3
1775 Fanta 0.63 14.2
1776 Lemonade 1.79 25.8
1777 Brandy 0.56 37.3
1778 Whiskey 1.4 17.1
1779 Wine 1.8 40.0
1780 Sprite 1.47 5.4
1781 Fanta 0.64 31.9
1782 Wine 0.91 47.5
1783 Fanta 1.03 47.2
1784 Champagne 0.96 33.9
1785 Rum 0.56 37.2
1786 Sprite 1.63 10.1
1787 Lemonade 0.94 20.2
1788 Champagne 0.87 16.4
1789 Tea 1.25 26.0
1790 Beer 0.83 30.6
1791 Vodka 1.22 41.7
1792 Cider 1.37 49.0
1793 Sprite 0.32 8.5
1794 Brandy 1.03 31.7
1795 Lemonade 1.55 40.0
1796 Rum 1.77 36.0
1797 Whiskey 1.81 7.4
1798 Milk 1.94 41.7
1799 Cider 1.28 5.1
1800 Water 1.97 34.8
1801 Sprite 1.3 41.6
1802 Wine 1.01 7.3
1803 Water 1.34 28.2
1804 Coffee 1.34 16.8
1805 Tea 1.64 5.0
1806 Fanta 1.8 45.9
1807 Milk 1.39 39.9
1808 Water 1.27 10.6
1809 Rum 0.71 5.7
1810 Tea 1.07 20.4
1811 Tonic 1.1 15.1
1812 Juice 0.83 45.5
1813 Beer 1.04 6.9
1814 Juice 0.22 46.3
1815 Lemonade 1.96 47.9
1816 Sprite 1.16 19.3
1817 Sprite 1.68 5.1
1818 Fanta 1.17 32.9
1819 Cola 1.85 44.9
1820 Wine 1.16 23.5
1821 Beer 0.83 18.5
1822 Fanta 0.44 1.5
1823 Soda 0.76 15.1
1824 Coffee 0.9 11.2
1825 Gin 0.37 35.0
1826 Soda 1.44 36.5
1827 Lemonade 1.69 25.7
1828 Wine 0.43 23.3
1829 Vodka 0.61 46.6
1830 Sprite 1.18 49.7
1831 Champagne 1.48 32.6
1832 Champagne 0.4 46.9
1833 Whiskey 0.38 19.9
1834 Sprite 0.85 36.6
1835 Rum 1.3 9.2
1836 Vodka 1.51 5.4
1837 Vodka 0.26 33.2
1838 Rum 1.71 7.6
1839 Whiskey 1.44 0.9
1840 Sprite 1.86 16.2
1841 Tonic 0.54 18.0
1842 Cider 0.43 44.0
1843 Whiskey 0.74 47.9
1844 Lemonade 1.9 47.8
1845 Fanta 0.96 35.4
1846 Vodka 1.53 12.8
1847 Vodka 1.4 24.0
1848 Tonic 1.41 26.0
1849 Fanta 0.23 0.7
1850 Gin 1.29 48.2
1851 Whiskey 1.62 32.3
1852 Cider 1.36 4.6
1853 Tea 0.72 21.4
1854 Wine 0.94 26.9
1855 Lemonade 0.59 29.5
1856 Tonic 1.19 23.8
1857 Wine 0.84 19.9
1858 Vodka 1.51 12.4
1859 Whiskey 0.63 41.7
1860 Fanta 1.33 13.1
1861 Sprite 0.23 47.9
1862 Wine 0.64 0.6
1863 Cola 0.87 19.2
1864 Fanta 1.61 9.8
1865 Vodka 1.63 0.9
1866 Coffee 1.81 40.8
